tile_X_Y,image_fname,label_fname,class_name,xabs,yabs,width,height
tile_68_88,post\img\tile_68_88.jpg,post\label\tile_68_88.json,damagedresidentialbuilding,395.0,383.0,438.0,428.0
tile_68_88,post\img\tile_68_88.jpg,post\label\tile_68_88.json,damagedresidentialbuilding,393.0,326.0,437.0,373.0
tile_68_88,post\img\tile_68_88.jpg,post\label\tile_68_88.json,damagedresidentialbuilding,412.0,420.0,458.0,452.0
tile_68_88,post\img\tile_68_88.jpg,post\label\tile_68_88.json,undamagedcommercialbuilding,446.0,285.0,511.0,374.0
tile_68_88,post\img\tile_68_88.jpg,post\label\tile_68_88.json,undamagedresidentialbuilding,0.0,292.0,82.0,426.0
tile_68_88,post\img\tile_68_88.jpg,post\label\tile_68_88.json,undamagedcommercialbuilding,36.0,389.0,139.0,481.0
tile_68_89,post\img\tile_68_89.jpg,post\label\tile_68_89.json,damagedresidentialbuilding,231.0,172.0,267.0,207.0
tile_68_89,post\img\tile_68_89.jpg,post\label\tile_68_89.json,damagedresidentialbuilding,228.0,127.0,245.0,158.0
tile_68_89,post\img\tile_68_89.jpg,post\label\tile_68_89.json,damagedresidentialbuilding,186.0,75.0,222.0,108.0
tile_68_89,post\img\tile_68_89.jpg,post\label\tile_68_89.json,damagedresidentialbuilding,339.0,110.0,390.0,172.0
tile_68_89,post\img\tile_68_89.jpg,post\label\tile_68_89.json,damagedresidentialbuilding,320.0,69.0,361.0,112.0
tile_68_89,post\img\tile_68_89.jpg,post\label\tile_68_89.json,damagedresidentialbuilding,178.0,10.0,213.0,42.0
tile_68_89,post\img\tile_68_89.jpg,post\label\tile_68_89.json,damagedresidentialbuilding,212.0,2.0,252.0,47.0
tile_68_89,post\img\tile_68_89.jpg,post\label\tile_68_89.json,undamagedcommercialbuilding,23.0,0.0,151.0,38.0
tile_68_89,post\img\tile_68_89.jpg,post\label\tile_68_89.json,damagedresidentialbuilding,343.0,294.0,401.0,363.0
tile_68_90,post\img\tile_68_90.jpg,post\label\tile_68_90.json,undamagedcommercialbuilding,0.0,374.0,104.0,511.0
tile_68_90,post\img\tile_68_90.jpg,post\label\tile_68_90.json,undamagedcommercialbuilding,387.0,0.0,495.0,75.0
tile_68_90,post\img\tile_68_90.jpg,post\label\tile_68_90.json,undamagedcommercialbuilding,356.0,194.0,442.0,349.0
tile_68_91,post\img\tile_68_91.jpg,post\label\tile_68_91.json,undamagedcommercialbuilding,80.0,118.0,228.0,277.0
tile_68_91,post\img\tile_68_91.jpg,post\label\tile_68_91.json,undamagedcommercialbuilding,267.0,282.0,511.0,511.0
tile_68_91,post\img\tile_68_91.jpg,post\label\tile_68_91.json,damagedcommercialbuilding,366.0,131.0,429.0,238.0
tile_68_91,post\img\tile_68_91.jpg,post\label\tile_68_91.json,damagedresidentialbuilding,32.0,347.0,117.0,453.0
tile_68_91,post\img\tile_68_91.jpg,post\label\tile_68_91.json,undamagedcommercialbuilding,441.0,0.0,511.0,125.0
tile_68_92,post\img\tile_68_92.jpg,post\label\tile_68_92.json,undamagedcommercialbuilding,112.0,421.0,298.0,511.0
tile_68_93,post\img\tile_68_93.jpg,post\label\tile_68_93.json,damagedcommercialbuilding,17.0,142.0,184.0,289.0
tile_68_93,post\img\tile_68_93.jpg,post\label\tile_68_93.json,damagedresidentialbuilding,268.0,83.0,312.0,150.0
tile_68_93,post\img\tile_68_93.jpg,post\label\tile_68_93.json,damagedresidentialbuilding,323.0,448.0,383.0,503.0
tile_68_94,post\img\tile_68_94.jpg,post\label\tile_68_94.json,damagedresidentialbuilding,185.0,403.0,224.0,452.0
tile_68_94,post\img\tile_68_94.jpg,post\label\tile_68_94.json,damagedresidentialbuilding,297.0,416.0,339.0,470.0
tile_68_94,post\img\tile_68_94.jpg,post\label\tile_68_94.json,undamagedresidentialbuilding,412.0,427.0,451.0,469.0
tile_68_94,post\img\tile_68_94.jpg,post\label\tile_68_94.json,undamagedresidentialbuilding,465.0,430.0,494.0,457.0
tile_68_94,post\img\tile_68_94.jpg,post\label\tile_68_94.json,undamagedresidentialbuilding,431.0,480.0,483.0,511.0
tile_68_94,post\img\tile_68_94.jpg,post\label\tile_68_94.json,undamagedresidentialbuilding,336.0,466.0,379.0,511.0
tile_68_94,post\img\tile_68_94.jpg,post\label\tile_68_94.json,undamagedresidentialbuilding,90.0,462.0,151.0,511.0
tile_68_95,post\img\tile_68_95.jpg,post\label\tile_68_95.json,undamagedcommercialbuilding,0.0,287.0,27.0,393.0
tile_68_95,post\img\tile_68_95.jpg,post\label\tile_68_95.json,undamagedcommercialbuilding,70.0,254.0,147.0,328.0
tile_68_95,post\img\tile_68_95.jpg,post\label\tile_68_95.json,undamagedresidentialbuilding,127.0,74.0,175.0,180.0
tile_68_95,post\img\tile_68_95.jpg,post\label\tile_68_95.json,undamagedresidentialbuilding,163.0,349.0,210.0,413.0
tile_68_95,post\img\tile_68_95.jpg,post\label\tile_68_95.json,damagedresidentialbuilding,95.0,400.0,132.0,458.0
tile_68_95,post\img\tile_68_95.jpg,post\label\tile_68_95.json,undamagedresidentialbuilding,258.0,426.0,305.0,484.0
tile_68_95,post\img\tile_68_95.jpg,post\label\tile_68_95.json,undamagedresidentialbuilding,254.0,281.0,304.0,359.0
tile_68_95,post\img\tile_68_95.jpg,post\label\tile_68_95.json,undamagedresidentialbuilding,364.0,281.0,406.0,326.0
tile_68_95,post\img\tile_68_95.jpg,post\label\tile_68_95.json,undamagedresidentialbuilding,398.0,242.0,457.0,303.0
tile_68_95,post\img\tile_68_95.jpg,post\label\tile_68_95.json,undamagedresidentialbuilding,245.0,145.0,279.0,199.0
tile_68_95,post\img\tile_68_95.jpg,post\label\tile_68_95.json,undamagedresidentialbuilding,281.0,224.0,310.0,263.0
tile_68_95,post\img\tile_68_95.jpg,post\label\tile_68_95.json,undamagedresidentialbuilding,335.0,97.0,386.0,153.0
tile_68_95,post\img\tile_68_95.jpg,post\label\tile_68_95.json,undamagedresidentialbuilding,428.0,121.0,470.0,173.0
tile_68_95,post\img\tile_68_95.jpg,post\label\tile_68_95.json,damagedcommercialbuilding,327.0,455.0,412.0,511.0
tile_68_96,post\img\tile_68_96.jpg,post\label\tile_68_96.json,undamagedresidentialbuilding,428.0,187.0,486.0,248.0
tile_68_96,post\img\tile_68_96.jpg,post\label\tile_68_96.json,undamagedresidentialbuilding,428.0,319.0,469.0,363.0
tile_68_96,post\img\tile_68_96.jpg,post\label\tile_68_96.json,undamagedresidentialbuilding,350.0,408.0,408.0,457.0
tile_68_96,post\img\tile_68_96.jpg,post\label\tile_68_96.json,undamagedresidentialbuilding,346.0,494.0,373.0,511.0
tile_68_96,post\img\tile_68_96.jpg,post\label\tile_68_96.json,undamagedresidentialbuilding,495.0,497.0,511.0,511.0
tile_68_96,post\img\tile_68_96.jpg,post\label\tile_68_96.json,damagedcommercialbuilding,422.0,0.0,511.0,88.0
tile_68_97,post\img\tile_68_97.jpg,post\label\tile_68_97.json,undamagedresidentialbuilding,422.0,61.0,494.0,119.0
tile_68_97,post\img\tile_68_97.jpg,post\label\tile_68_97.json,undamagedresidentialbuilding,402.0,167.0,473.0,245.0
tile_68_97,post\img\tile_68_97.jpg,post\label\tile_68_97.json,undamagedresidentialbuilding,392.0,312.0,443.0,396.0
tile_68_97,post\img\tile_68_97.jpg,post\label\tile_68_97.json,undamagedresidentialbuilding,357.0,478.0,397.0,511.0
tile_68_97,post\img\tile_68_97.jpg,post\label\tile_68_97.json,undamagedresidentialbuilding,275.0,324.0,320.0,367.0
tile_68_97,post\img\tile_68_97.jpg,post\label\tile_68_97.json,undamagedresidentialbuilding,276.0,194.0,341.0,284.0
tile_68_97,post\img\tile_68_97.jpg,post\label\tile_68_97.json,undamagedresidentialbuilding,279.0,73.0,363.0,167.0
tile_68_97,post\img\tile_68_97.jpg,post\label\tile_68_97.json,undamagedresidentialbuilding,324.0,0.0,399.0,55.0
tile_68_97,post\img\tile_68_97.jpg,post\label\tile_68_97.json,undamagedresidentialbuilding,134.0,353.0,199.0,398.0
tile_68_97,post\img\tile_68_97.jpg,post\label\tile_68_97.json,undamagedresidentialbuilding,0.0,461.0,43.0,508.0
tile_68_97,post\img\tile_68_97.jpg,post\label\tile_68_97.json,undamagedresidentialbuilding,16.0,339.0,62.0,397.0
tile_68_97,post\img\tile_68_97.jpg,post\label\tile_68_97.json,undamagedresidentialbuilding,273.0,380.0,306.0,418.0
tile_68_97,post\img\tile_68_97.jpg,post\label\tile_68_97.json,undamagedresidentialbuilding,259.0,381.0,306.0,458.0
tile_68_98,post\img\tile_68_98.jpg,post\label\tile_68_98.json,undamagedresidentialbuilding,180.0,50.0,228.0,103.0
tile_68_98,post\img\tile_68_98.jpg,post\label\tile_68_98.json,damagedresidentialbuilding,215.0,120.0,290.0,200.0
tile_68_98,post\img\tile_68_98.jpg,post\label\tile_68_98.json,undamagedresidentialbuilding,246.0,241.0,282.0,278.0
tile_68_98,post\img\tile_68_98.jpg,post\label\tile_68_98.json,undamagedresidentialbuilding,355.0,439.0,398.0,475.0
tile_68_98,post\img\tile_68_98.jpg,post\label\tile_68_98.json,undamagedresidentialbuilding,361.0,487.0,401.0,511.0
tile_68_98,post\img\tile_68_98.jpg,post\label\tile_68_98.json,undamagedresidentialbuilding,377.0,335.0,422.0,400.0
tile_68_98,post\img\tile_68_98.jpg,post\label\tile_68_98.json,undamagedresidentialbuilding,301.0,34.0,355.0,97.0
tile_68_98,post\img\tile_68_98.jpg,post\label\tile_68_98.json,undamagedcommercialbuilding,375.0,79.0,475.0,261.0
tile_68_98,post\img\tile_68_98.jpg,post\label\tile_68_98.json,damagedresidentialbuilding,239.0,395.0,286.0,473.0
tile_68_98,post\img\tile_68_98.jpg,post\label\tile_68_98.json,damagedresidentialbuilding,308.0,325.0,352.0,386.0
tile_68_98,post\img\tile_68_98.jpg,post\label\tile_68_98.json,damagedresidentialbuilding,269.0,298.0,307.0,336.0
tile_68_98,post\img\tile_68_98.jpg,post\label\tile_68_98.json,damagedresidentialbuilding,322.0,271.0,366.0,306.0
tile_68_98,post\img\tile_68_98.jpg,post\label\tile_68_98.json,undamagedresidentialbuilding,282.0,252.0,327.0,294.0
tile_68_99,post\img\tile_68_99.jpg,post\label\tile_68_99.json,undamagedresidentialbuilding,395.0,208.0,428.0,250.0
tile_68_99,post\img\tile_68_99.jpg,post\label\tile_68_99.json,undamagedresidentialbuilding,364.0,172.0,408.0,223.0
tile_68_99,post\img\tile_68_99.jpg,post\label\tile_68_99.json,undamagedresidentialbuilding,325.0,168.0,358.0,202.0
tile_68_99,post\img\tile_68_99.jpg,post\label\tile_68_99.json,undamagedresidentialbuilding,303.0,124.0,339.0,172.0
tile_68_99,post\img\tile_68_99.jpg,post\label\tile_68_99.json,damagedresidentialbuilding,230.0,93.0,269.0,142.0
tile_68_99,post\img\tile_68_99.jpg,post\label\tile_68_99.json,damagedresidentialbuilding,293.0,56.0,349.0,106.0
tile_68_99,post\img\tile_68_99.jpg,post\label\tile_68_99.json,damagedresidentialbuilding,274.0,28.0,326.0,78.0
tile_68_99,post\img\tile_68_99.jpg,post\label\tile_68_99.json,damagedresidentialbuilding,363.0,12.0,412.0,61.0
tile_68_99,post\img\tile_68_99.jpg,post\label\tile_68_99.json,damagedresidentialbuilding,376.0,53.0,416.0,100.0
tile_68_99,post\img\tile_68_99.jpg,post\label\tile_68_99.json,damagedresidentialbuilding,304.0,427.0,346.0,469.0
tile_68_99,post\img\tile_68_99.jpg,post\label\tile_68_99.json,damagedresidentialbuilding,392.0,466.0,444.0,507.0
tile_73_100,post\img\tile_73_100.jpg,post\label\tile_73_100.json,damagedresidentialbuilding,100.0,172.0,147.0,270.0
tile_73_100,post\img\tile_73_100.jpg,post\label\tile_73_100.json,damagedresidentialbuilding,197.0,301.0,214.0,337.0
tile_73_100,post\img\tile_73_100.jpg,post\label\tile_73_100.json,undamagedresidentialbuilding,67.0,83.0,110.0,143.0
tile_73_100,post\img\tile_73_100.jpg,post\label\tile_73_100.json,undamagedresidentialbuilding,166.0,377.0,193.0,415.0
tile_73_100,post\img\tile_73_100.jpg,post\label\tile_73_100.json,undamagedresidentialbuilding,18.0,276.0,52.0,338.0
tile_73_103,post\img\tile_73_103.jpg,post\label\tile_73_103.json,undamagedresidentialbuilding,0.0,78.0,97.0,175.0
tile_73_103,post\img\tile_73_103.jpg,post\label\tile_73_103.json,damagedresidentialbuilding,338.0,28.0,385.0,88.0
tile_73_103,post\img\tile_73_103.jpg,post\label\tile_73_103.json,damagedresidentialbuilding,272.0,353.0,310.0,392.0
tile_73_103,post\img\tile_73_103.jpg,post\label\tile_73_103.json,damagedresidentialbuilding,318.0,339.0,351.0,384.0
tile_73_103,post\img\tile_73_103.jpg,post\label\tile_73_103.json,damagedresidentialbuilding,353.0,360.0,394.0,407.0
tile_73_103,post\img\tile_73_103.jpg,post\label\tile_73_103.json,damagedresidentialbuilding,413.0,278.0,443.0,303.0
tile_73_103,post\img\tile_73_103.jpg,post\label\tile_73_103.json,undamagedresidentialbuilding,303.0,183.0,372.0,310.0
tile_73_103,post\img\tile_73_103.jpg,post\label\tile_73_103.json,undamagedresidentialbuilding,383.0,432.0,449.0,511.0
tile_73_104,post\img\tile_73_104.jpg,post\label\tile_73_104.json,damagedresidentialbuilding,441.0,300.0,496.0,353.0
tile_73_104,post\img\tile_73_104.jpg,post\label\tile_73_104.json,damagedresidentialbuilding,249.0,98.0,285.0,153.0
tile_73_104,post\img\tile_73_104.jpg,post\label\tile_73_104.json,damagedresidentialbuilding,374.0,129.0,404.0,168.0
tile_73_104,post\img\tile_73_104.jpg,post\label\tile_73_104.json,damagedresidentialbuilding,91.0,301.0,123.0,342.0
tile_73_104,post\img\tile_73_104.jpg,post\label\tile_73_104.json,damagedresidentialbuilding,59.0,220.0,106.0,272.0
tile_73_104,post\img\tile_73_104.jpg,post\label\tile_73_104.json,damagedresidentialbuilding,0.0,182.0,16.0,221.0
tile_73_104,post\img\tile_73_104.jpg,post\label\tile_73_104.json,damagedresidentialbuilding,46.0,127.0,97.0,188.0
tile_73_104,post\img\tile_73_104.jpg,post\label\tile_73_104.json,damagedresidentialbuilding,132.0,225.0,166.0,282.0
tile_73_104,post\img\tile_73_104.jpg,post\label\tile_73_104.json,damagedresidentialbuilding,114.0,108.0,155.0,170.0
tile_73_104,post\img\tile_73_104.jpg,post\label\tile_73_104.json,undamagedresidentialbuilding,167.0,185.0,226.0,236.0
tile_73_104,post\img\tile_73_104.jpg,post\label\tile_73_104.json,undamagedresidentialbuilding,294.0,0.0,341.0,40.0
tile_73_104,post\img\tile_73_104.jpg,post\label\tile_73_104.json,undamagedresidentialbuilding,408.0,0.0,455.0,57.0
tile_73_106,post\img\tile_73_106.jpg,post\label\tile_73_106.json,undamagedresidentialbuilding,292.0,179.0,334.0,215.0
tile_73_106,post\img\tile_73_106.jpg,post\label\tile_73_106.json,undamagedresidentialbuilding,346.0,168.0,377.0,213.0
tile_73_106,post\img\tile_73_106.jpg,post\label\tile_73_106.json,undamagedresidentialbuilding,354.0,103.0,384.0,147.0
tile_73_106,post\img\tile_73_106.jpg,post\label\tile_73_106.json,undamagedresidentialbuilding,223.0,312.0,281.0,362.0
tile_73_106,post\img\tile_73_106.jpg,post\label\tile_73_106.json,undamagedresidentialbuilding,297.0,343.0,318.0,358.0
tile_73_106,post\img\tile_73_106.jpg,post\label\tile_73_106.json,damagedresidentialbuilding,210.0,411.0,251.0,445.0
tile_73_106,post\img\tile_73_106.jpg,post\label\tile_73_106.json,damagedresidentialbuilding,320.0,431.0,378.0,511.0
tile_73_106,post\img\tile_73_106.jpg,post\label\tile_73_106.json,damagedresidentialbuilding,261.0,481.0,294.0,511.0
tile_73_106,post\img\tile_73_106.jpg,post\label\tile_73_106.json,undamagedcommercialbuilding,404.0,471.0,470.0,511.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,damagedresidentialbuilding,375.0,214.0,407.0,258.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,damagedresidentialbuilding,334.0,221.0,372.0,265.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,damagedresidentialbuilding,319.0,284.0,348.0,320.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,damagedresidentialbuilding,242.0,293.0,290.0,337.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,damagedresidentialbuilding,192.0,317.0,245.0,363.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,damagedresidentialbuilding,386.0,289.0,436.0,345.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,damagedresidentialbuilding,187.0,360.0,226.0,404.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,damagedresidentialbuilding,347.0,457.0,366.0,484.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,damagedresidentialbuilding,233.0,224.0,278.0,273.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,damagedresidentialbuilding,402.0,105.0,468.0,152.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,undamagedresidentialbuilding,340.0,80.0,393.0,139.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,undamagedresidentialbuilding,406.0,152.0,440.0,181.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,undamagedresidentialbuilding,428.0,212.0,476.0,261.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,undamagedresidentialbuilding,468.0,201.0,510.0,246.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,undamagedresidentialbuilding,470.0,44.0,511.0,93.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,undamagedresidentialbuilding,280.0,97.0,320.0,152.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,undamagedresidentialbuilding,172.0,86.0,211.0,150.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,undamagedresidentialbuilding,181.0,179.0,206.0,227.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,undamagedresidentialbuilding,90.0,229.0,155.0,301.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,undamagedresidentialbuilding,263.0,0.0,303.0,29.0
tile_73_107,post\img\tile_73_107.jpg,post\label\tile_73_107.json,undamagedresidentialbuilding,329.0,0.0,376.0,39.0
tile_73_108,post\img\tile_73_108.jpg,post\label\tile_73_108.json,damagedresidentialbuilding,310.0,432.0,365.0,499.0
tile_73_108,post\img\tile_73_108.jpg,post\label\tile_73_108.json,damagedresidentialbuilding,393.0,442.0,460.0,500.0
tile_73_108,post\img\tile_73_108.jpg,post\label\tile_73_108.json,damagedresidentialbuilding,431.0,345.0,482.0,391.0
tile_73_109,post\img\tile_73_109.jpg,post\label\tile_73_109.json,damagedresidentialbuilding,412.0,0.0,463.0,83.0
tile_73_109,post\img\tile_73_109.jpg,post\label\tile_73_109.json,damagedresidentialbuilding,351.0,37.0,403.0,85.0
tile_73_109,post\img\tile_73_109.jpg,post\label\tile_73_109.json,damagedresidentialbuilding,323.0,61.0,366.0,113.0
tile_73_109,post\img\tile_73_109.jpg,post\label\tile_73_109.json,undamagedresidentialbuilding,271.0,9.0,314.0,58.0
tile_73_109,post\img\tile_73_109.jpg,post\label\tile_73_109.json,undamagedresidentialbuilding,238.0,61.0,283.0,105.0
tile_73_109,post\img\tile_73_109.jpg,post\label\tile_73_109.json,undamagedresidentialbuilding,170.0,148.0,231.0,211.0
tile_73_109,post\img\tile_73_109.jpg,post\label\tile_73_109.json,damagedresidentialbuilding,0.0,293.0,42.0,336.0
tile_73_112,post\img\tile_73_112.jpg,post\label\tile_73_112.json,undamagedresidentialbuilding,24.0,449.0,147.0,511.0
tile_73_113,post\img\tile_73_113.jpg,post\label\tile_73_113.json,damagedcommercialbuilding,207.0,391.0,327.0,487.0
tile_73_113,post\img\tile_73_113.jpg,post\label\tile_73_113.json,undamagedcommercialbuilding,422.0,291.0,511.0,380.0
tile_73_113,post\img\tile_73_113.jpg,post\label\tile_73_113.json,damagedresidentialbuilding,76.0,309.0,108.0,345.0
tile_73_113,post\img\tile_73_113.jpg,post\label\tile_73_113.json,undamagedresidentialbuilding,4.0,379.0,44.0,417.0
tile_73_113,post\img\tile_73_113.jpg,post\label\tile_73_113.json,undamagedresidentialbuilding,91.0,152.0,131.0,192.0
tile_73_113,post\img\tile_73_113.jpg,post\label\tile_73_113.json,undamagedresidentialbuilding,186.0,105.0,230.0,152.0
tile_73_113,post\img\tile_73_113.jpg,post\label\tile_73_113.json,undamagedresidentialbuilding,150.0,99.0,189.0,137.0
tile_73_113,post\img\tile_73_113.jpg,post\label\tile_73_113.json,undamagedresidentialbuilding,92.0,62.0,126.0,101.0
tile_73_113,post\img\tile_73_113.jpg,post\label\tile_73_113.json,undamagedcommercialbuilding,46.0,24.0,95.0,78.0
tile_73_113,post\img\tile_73_113.jpg,post\label\tile_73_113.json,undamagedresidentialbuilding,195.0,8.0,247.0,76.0
tile_73_113,post\img\tile_73_113.jpg,post\label\tile_73_113.json,undamagedresidentialbuilding,284.0,109.0,322.0,145.0
tile_73_113,post\img\tile_73_113.jpg,post\label\tile_73_113.json,undamagedresidentialbuilding,478.0,198.0,511.0,235.0
tile_73_113,post\img\tile_73_113.jpg,post\label\tile_73_113.json,undamagedresidentialbuilding,28.0,268.0,68.0,313.0
tile_73_113,post\img\tile_73_113.jpg,post\label\tile_73_113.json,undamagedresidentialbuilding,38.0,205.0,75.0,240.0
tile_73_113,post\img\tile_73_113.jpg,post\label\tile_73_113.json,damagedresidentialbuilding,199.0,268.0,238.0,305.0
tile_73_113,post\img\tile_73_113.jpg,post\label\tile_73_113.json,damagedresidentialbuilding,114.0,246.0,168.0,301.0
tile_73_113,post\img\tile_73_113.jpg,post\label\tile_73_113.json,undamagedresidentialbuilding,221.0,151.0,257.0,194.0
tile_73_114,post\img\tile_73_114.jpg,post\label\tile_73_114.json,undamagedresidentialbuilding,253.0,160.0,307.0,232.0
tile_73_114,post\img\tile_73_114.jpg,post\label\tile_73_114.json,undamagedresidentialbuilding,302.0,195.0,361.0,258.0
tile_73_114,post\img\tile_73_114.jpg,post\label\tile_73_114.json,undamagedresidentialbuilding,343.0,238.0,427.0,317.0
tile_73_114,post\img\tile_73_114.jpg,post\label\tile_73_114.json,undamagedresidentialbuilding,405.0,185.0,474.0,246.0
tile_73_114,post\img\tile_73_114.jpg,post\label\tile_73_114.json,undamagedresidentialbuilding,250.0,303.0,311.0,359.0
tile_73_114,post\img\tile_73_114.jpg,post\label\tile_73_114.json,undamagedresidentialbuilding,187.0,246.0,243.0,306.0
tile_73_114,post\img\tile_73_114.jpg,post\label\tile_73_114.json,undamagedresidentialbuilding,136.0,219.0,186.0,264.0
tile_73_114,post\img\tile_73_114.jpg,post\label\tile_73_114.json,undamagedresidentialbuilding,69.0,192.0,140.0,281.0
tile_73_114,post\img\tile_73_114.jpg,post\label\tile_73_114.json,damagedresidentialbuilding,12.0,156.0,86.0,212.0
tile_73_114,post\img\tile_73_114.jpg,post\label\tile_73_114.json,undamagedresidentialbuilding,205.0,418.0,252.0,458.0
tile_73_114,post\img\tile_73_114.jpg,post\label\tile_73_114.json,undamagedcommercialbuilding,344.0,423.0,511.0,511.0
tile_73_115,post\img\tile_73_115.jpg,post\label\tile_73_115.json,damagedcommercialbuilding,281.0,54.0,476.0,250.0
tile_73_115,post\img\tile_73_115.jpg,post\label\tile_73_115.json,damagedresidentialbuilding,282.0,257.0,371.0,325.0
tile_73_115,post\img\tile_73_115.jpg,post\label\tile_73_115.json,undamagedcommercialbuilding,172.0,460.0,389.0,511.0
tile_73_115,post\img\tile_73_115.jpg,post\label\tile_73_115.json,undamagedresidentialbuilding,10.0,423.0,52.0,458.0
tile_73_116,post\img\tile_73_116.jpg,post\label\tile_73_116.json,undamagedcommercialbuilding,133.0,179.0,260.0,307.0
tile_73_116,post\img\tile_73_116.jpg,post\label\tile_73_116.json,undamagedcommercialbuilding,304.0,222.0,374.0,360.0
tile_73_116,post\img\tile_73_116.jpg,post\label\tile_73_116.json,undamagedcommercialbuilding,158.0,0.0,450.0,143.0
tile_73_117,post\img\tile_73_117.jpg,post\label\tile_73_117.json,undamagedcommercialbuilding,408.0,157.0,497.0,223.0
tile_73_118,post\img\tile_73_118.jpg,post\label\tile_73_118.json,undamagedresidentialbuilding,76.0,122.0,127.0,180.0
tile_73_118,post\img\tile_73_118.jpg,post\label\tile_73_118.json,undamagedcommercialbuilding,180.0,314.0,231.0,362.0
tile_73_118,post\img\tile_73_118.jpg,post\label\tile_73_118.json,undamagedcommercialbuilding,145.0,433.0,204.0,487.0
tile_73_118,post\img\tile_73_118.jpg,post\label\tile_73_118.json,undamagedresidentialbuilding,118.0,318.0,144.0,343.0
tile_73_118,post\img\tile_73_118.jpg,post\label\tile_73_118.json,undamagedresidentialbuilding,14.0,166.0,43.0,195.0
tile_73_119,post\img\tile_73_119.jpg,post\label\tile_73_119.json,undamagedresidentialbuilding,30.0,373.0,111.0,462.0
tile_73_119,post\img\tile_73_119.jpg,post\label\tile_73_119.json,undamagedresidentialbuilding,22.0,131.0,138.0,287.0
tile_73_119,post\img\tile_73_119.jpg,post\label\tile_73_119.json,undamagedresidentialbuilding,170.0,10.0,233.0,82.0
tile_73_120,post\img\tile_73_120.jpg,post\label\tile_73_120.json,undamagedresidentialbuilding,4.0,246.0,82.0,352.0
tile_73_120,post\img\tile_73_120.jpg,post\label\tile_73_120.json,damagedresidentialbuilding,176.0,164.0,207.0,195.0
tile_73_120,post\img\tile_73_120.jpg,post\label\tile_73_120.json,damagedcommercialbuilding,202.0,172.0,331.0,279.0
tile_73_120,post\img\tile_73_120.jpg,post\label\tile_73_120.json,damagedresidentialbuilding,328.0,273.0,371.0,361.0
tile_73_120,post\img\tile_73_120.jpg,post\label\tile_73_120.json,undamagedresidentialbuilding,226.0,390.0,292.0,480.0
tile_73_121,post\img\tile_73_121.jpg,post\label\tile_73_121.json,damagedresidentialbuilding,123.0,303.0,196.0,363.0
tile_73_121,post\img\tile_73_121.jpg,post\label\tile_73_121.json,damagedresidentialbuilding,481.0,280.0,511.0,339.0
tile_73_121,post\img\tile_73_121.jpg,post\label\tile_73_121.json,undamagedresidentialbuilding,105.0,46.0,208.0,111.0
tile_73_122,post\img\tile_73_122.jpg,post\label\tile_73_122.json,undamagedcommercialbuilding,256.0,42.0,487.0,116.0
tile_73_122,post\img\tile_73_122.jpg,post\label\tile_73_122.json,damagedresidentialbuilding,236.0,368.0,286.0,416.0
tile_73_122,post\img\tile_73_122.jpg,post\label\tile_73_122.json,undamagedcommercialbuilding,427.0,414.0,511.0,511.0
tile_73_123,post\img\tile_73_123.jpg,post\label\tile_73_123.json,undamagedresidentialbuilding,212.0,229.0,293.0,303.0
tile_73_123,post\img\tile_73_123.jpg,post\label\tile_73_123.json,undamagedresidentialbuilding,168.0,320.0,215.0,401.0
tile_73_123,post\img\tile_73_123.jpg,post\label\tile_73_123.json,undamagedresidentialbuilding,91.0,64.0,163.0,138.0
tile_73_123,post\img\tile_73_123.jpg,post\label\tile_73_123.json,undamagedresidentialbuilding,267.0,104.0,341.0,190.0
tile_73_123,post\img\tile_73_123.jpg,post\label\tile_73_123.json,undamagedcommercialbuilding,400.0,0.0,511.0,84.0
tile_73_123,post\img\tile_73_123.jpg,post\label\tile_73_123.json,undamagedresidentialbuilding,336.0,449.0,428.0,503.0
tile_73_123,post\img\tile_73_123.jpg,post\label\tile_73_123.json,undamagedresidentialbuilding,478.0,92.0,511.0,162.0
